user_id,day,scrolling_time,video_watching_duration,post_story_views,time_spent_daily,daily_logins,posting_frequency,liking_behavior,commenting_activity,sharing_behavior,educational_time_spent,entertainment_time_spent,news_time_spent,inspirational_time_spent,user_profile,churned
U0958,8,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,casual,True
U0958,9,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,casual,True
U0958,10,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,casual,True
U0958,11,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,casual,True
U0958,12,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,casual,True
U0958,13,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,casual,True
U0958,14,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,casual,True
U0958,15,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,casual,True
U0958,16,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,casual,True
U0958,17,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,casual,True
U0958,18,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,casual,True
U0958,19,1300.0050398659162,688.0238906375791,1207,2921.8705364808657,1,1,8,3,0,282.2364009777318,117.65572912107822,195.37938256067162,298.59902382138426,casual,False
U0958,20,1500.0,599.894130058096,1174,2498.9969400003847,2,0,6,1,0,101.23010908163774,431.38170355778266,151.1695671753172,101.23010908163774,casual,False
U0958,21,577.7990394707764,227.26424354230426,1352,2323.1399012411575,2,0,1,2,0,84.90312240129322,151.94709762894678,36.14484060545869,36.14484060545869,casual,False
U0958,22,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,casual,True
U0958,23,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,casual,True
U0958,24,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,casual,True
U0958,25,704.3904981644913,318.9845396367204,1463,2452.229184285513,2,0,2,3,0,66.08167898027891,59.9865411493203,171.52709755134995,123.63386660456358,casual,False
U0958,26,613.3458065460675,370.61361011979955,1737,2515.7640140908416,6,0,2,0,0,133.1718574553848,137.9372014462388,80.99787636363584,130.657078825582,casual,False
U0958,27,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,casual,True
U0958,28,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,casual,True
U0958,29,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,casual,True
U0958,30,1391.597841633847,676.5806718445592,1291,2932.5872057330716,3,0,5,0,0,305.4864282525875,107.84415751329415,362.41246245389567,107.84415751329415,casual,False
U0959,1,1359.0129039524463,537.0072782072975,1781,2722.3384902445932,2,1,6,1,0,90.21369748854941,90.21369748854941,110.34760063970782,400.5634946277868,casual,False
U0959,2,661.1589889864896,329.88908432516405,1783,2488.262373728977,1,2,7,0,0,271.5964193821732,64.91408665846606,52.875933844168785,52.875933844168785,casual,False
U0959,3,1057.7990996965434,650.3028349783813,1829,2842.367136179712,1,0,12,5,0,273.3881814065357,246.01967787887855,197.41142015990795,123.45730598069814,casual,False
U0959,4,617.7056446207106,220.8119298107313,1712,2324.4919005454276,2,0,1,0,0,170.41936074116873,48.37786282321225,42.493035073008635,51.201641908037956,casual,False
U0959,5,985.7411564635611,449.8320812208158,1970,2565.767596758534,4,0,2,0,0,283.106552120762,124.71781488706381,73.97161487535416,73.97161487535416,casual,False
U0959,6,1433.7561067364463,603.9227715638608,1209,2828.8582857030756,4,1,2,0,0,102.30122405975709,102.30122405975709,457.2116813304525,118.04415625310891,casual,False
U0959,7,918.909102196574,468.099145267017,951,2635.9361223269125,7,2,1,0,0,159.4086839199371,91.5631650410818,158.87014355980114,205.09412980609264,casual,False
U0959,8,482.6060775105651,215.9603559066855,1766,2321.4496623509913,2,0,1,0,0,37.14036749739048,37.14036749739048,130.8005493763834,100.36837797982675,casual,False
U0959,9,1024.2588020846792,431.97202320921906,887,2617.702351914856,4,0,3,1,0,306.97744800767805,115.94926283267245,77.38782053725276,77.38782053725276,casual,False
U0959,10,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,casual,True
U0959,11,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,casual,True
U0959,12,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,casual,True
U0959,13,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,casual,True
U0959,14,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,casual,True
U0959,15,1305.298977669035,616.2086062777996,1604,2829.7971201732144,5,2,7,0,0,257.5417302473485,146.69115358970961,109.68894009609754,301.8752962400586,casual,False
U0959,16,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,casual,True
U0959,17,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,casual,True
U0959,18,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,casual,True
U0959,19,702.5887800673095,307.7041623320089,1939,2473.658917522777,3,1,3,1,0,89.2413801217418,103.25626574228508,119.74009371279661,131.4211779459533,casual,False
U0959,20,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,casual,True
U0959,21,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,casual,True
U0959,22,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,casual,True
U0959,23,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,casual,True
U0959,24,558.9818942874555,352.9368334915829,1623,2494.138640104403,1,0,3,2,0,59.28275002830544,59.28275002830544,59.28275002830544,280.29039001948627,casual,False
U0959,25,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,casual,True
U0959,26,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,casual,True
U0959,27,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,casual,True
U0959,28,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,casual,True
U0959,29,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,casual,True
U0959,30,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,casual,True
U0960,1,1200.0,1115.4682763432318,1332,3416.5877061262527,4,0,12,0,0,198.82249818679912,211.2360964721442,198.82249818679912,797.7066132805106,engaged,False
U0960,2,1200.0,1255.7764284975303,1353,3655.5635669960943,4,0,24,0,0,983.5462431125077,217.67244129452885,217.67244129452885,217.67244129452885,engaged,False
U0960,3,1200.0,1004.4001347247206,1847,3298.532170502326,4,0,12,2,0,636.8282743047472,271.6327057086431,185.9791996145344,175.09199087440135,engaged,False
U0960,4,1200.0,941.9965699625017,1756,3249.2279731895283,4,1,12,5,0,168.61223770634473,274.61991805320054,435.0555504926062,343.9402669373769,engaged,False
U0960,5,1200.0,1232.3491720448253,1868,3613.6228218311226,1,0,23,0,0,196.95006238878585,796.8055605332024,196.95006238878585,400.91713652034804,engaged,False
U0960,6,1200.0,1731.152105780527,831,4162.669172790224,1,0,37,9,0,266.54581882592083,266.54581882592083,732.3402261388396,853.2373089995433,engaged,False
U0960,7,1200.0,1076.6286971268655,1386,3444.717653560477,2,0,55,2,0,185.63673675586202,406.85664633190146,292.71388690959265,524.510383563121,engaged,False
U0960,8,1200.0,1197.1260348920898,1967,3570.8906427215543,4,1,17,0,0,772.8024081133335,207.22519996090128,371.63783468641833,207.22519996090128,engaged,False
U0960,9,1200.0,991.0740329613888,850,3304.519165838919,5,0,19,0,1,483.75039594705703,169.29401426709535,433.1807413576714,169.29401426709535,engaged,False
U0960,10,1200.0,894.0102538082158,1683,3163.5554152163777,4,0,10,7,1,277.2995882510465,274.11848777933636,152.07485494058366,432.06248424541116,engaged,False
U0960,11,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,engaged,True
U0960,12,1076.374065370886,1000.3475497299595,1227,3271.0345623436515,3,0,13,0,0,752.3742767785697,168.55342852169397,168.55342852169397,168.55342852169397,engaged,False
U0960,13,1200.0,1361.1720957741227,1983,3772.6475449041845,2,0,82,0,0,680.3647019267971,604.0922244172643,221.09530928006146,221.09530928006146,engaged,False
U0960,14,1200.0,854.7627594919421,1769,3170.621392695616,3,1,8,1,0,345.34871792058965,163.65412600005678,325.7439706601482,299.8745781148216,engaged,False
U0960,15,1200.0,789.4972620611398,852,3107.5380554315693,1,0,8,0,0,153.72317766924718,139.5121585401893,450.7844649235679,322.51825429856495,engaged,False
U0960,16,877.6853770189792,782.3590203594944,1346,3022.494703987129,5,0,7,1,0,184.34865176120255,421.8721926052278,254.92322198738054,136.35063763331823,engaged,False
U0960,17,1200.0,1139.7840260633998,1300,3623.162787529227,4,2,20,0,0,619.3964383542753,271.6475551314868,502.7342875470025,213.38450649646228,engaged,False
U0960,18,1200.0,836.7747513826225,1859,3091.3232793393518,4,0,11,0,0,216.38416540359182,556.2973303835511,138.5068683227448,150.1349152294641,engaged,False
U0960,19,1200.0,1112.7669401760795,952,3423.589864340412,1,1,18,0,1,774.8012465636527,247.57782176689122,202.08958515841582,186.12121085145213,engaged,False
U0960,20,1200.0,1309.1574726443116,1528,3723.5878454736508,3,1,17,0,3,619.0174978962715,207.23973600983607,675.0908755577069,207.23973600983607,engaged,False
U0960,21,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,engaged,True
U0960,22,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,engaged,True
U0960,23,1200.0,1115.6813945791616,1968,3445.864669979497,4,0,22,6,0,554.4220308013877,345.47005642133456,228.7640881349975,303.20849462177785,engaged,False
U0960,24,1200.0,1407.1740420086019,1832,3826.3848482222,2,1,55,2,2,237.02055034337138,386.9503815313477,664.2549040352369,511.1590123122443,engaged,False
U0960,25,1200.0,1180.7231121491272,1255,3513.544396009681,1,0,22,2,1,614.2785114323304,292.4684260442482,376.252071929361,199.54538660374115,engaged,False
U0960,26,1200.0,1122.3676426763832,1120,3521.3903620070887,7,1,76,0,0,404.87262299853273,529.7895122501347,203.81094133511502,343.9172854233062,engaged,False
U0960,27,1200.0,1395.1743813179544,1755,3782.9706543205407,1,0,11,0,2,750.5638068283821,226.84783136181784,226.84783136181784,554.711184768523,engaged,False
U0960,28,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,engaged,True
U0960,29,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,engaged,True
U0960,30,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,engaged,True
U0961,1,765.836117361361,469.4126959083455,1327,2376.923261156644,6,0,6,0,0,68.02375171541979,393.8264277786603,68.02375171541979,68.02375171541979,casual,False
U0961,2,823.3675082211461,398.3787192195793,1665,2552.6575757035325,2,0,4,1,1,65.44774625173213,138.47848350225442,65.44774625173213,236.28359969781374,casual,False
U0961,3,776.2966760499833,442.2324231512634,1324,2632.6580622232946,4,0,8,0,0,75.58654483031489,75.58654483031489,236.99386108282724,195.49111147983763,casual,False
U0961,4,613.994608268155,333.3973218183276,1270,2451.026578266891,4,0,2,1,0,58.82447884898718,66.04280611713291,115.66838699182006,182.49090630895094,casual,False
U0961,5,1230.1457802283844,536.121962320644,1164,2734.714390881061,0,0,5,1,0,95.28910376671342,95.28910376671342,114.63615510357646,386.5000282440575,casual,False
U0961,6,1062.3537597301781,594.9883597725001,827,2798.363247181886,4,1,3,1,1,303.1378548455074,254.4398684688576,96.89276193376047,96.89276193376047,casual,False
U0961,7,996.9913882992166,455.3577388538357,1152,2640.507941650174,4,0,2,1,0,127.02309381533136,83.01822911471103,330.44838960542035,83.01822911471103,casual,False
U0961,8,607.7948023062229,350.5415687762831,1793,2503.8801428478596,1,0,5,2,0,136.26041603255288,130.89682223269656,126.30004064264718,62.42286393996314,casual,False
U0961,9,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,casual,True
U0961,10,1164.1852496245306,666.1180877622237,1118,2517.387230632349,3,0,6,3,0,108.86098351616309,560.673270661045,108.86098351616309,108.86098351616309,casual,False
U0961,11,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,casual,True
U0961,12,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,casual,True
U0961,13,502.9636997865983,280.50982638891634,986,2410.3421822408077,4,0,4,0,0,52.20192152300193,93.40003679805031,52.20192152300193,201.5383023967534,casual,False
U0961,14,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,casual,True
U0961,15,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,casual,True
U0961,16,1070.7434549873344,437.41054984627567,910,2599.499402540555,1,0,2,0,1,223.9645198862586,94.69670826143337,76.04533239428966,155.7928419985735,casual,False
U0961,17,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,casual,True
U0961,18,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,casual,True
U0961,19,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,casual,True
U0961,20,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,casual,True
U0961,21,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,casual,True
U0961,22,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,casual,True
U0961,23,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,casual,True
U0961,24,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,casual,True
U0961,25,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,casual,True
U0961,26,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,casual,True
U0961,27,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,casual,True
U0961,28,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,casual,True
U0961,29,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,casual,True
U0961,30,1099.032447653426,605.7216533698015,822,2757.9149796331594,1,0,6,0,0,193.96217797231122,89.33497425266376,350.2828531555205,89.33497425266376,casual,False
U0962,1,1200.0,1192.1476130684773,1914,3529.0464571895704,4,0,64,10,1,741.5362371648412,182.09383189326448,182.09383189326448,396.32255623820043,engaged,False
U0962,2,1200.0,1109.5192600788862,1728,3452.2523639112214,4,0,21,0,0,469.64818755117125,211.5517311322825,225.8253471882697,504.2270980394978,engaged,False
U0962,3,1200.0,808.8499248943707,1872,3037.4953328812744,3,1,23,0,0,188.93142367006143,190.65264305629515,394.56042622472773,228.35083993019006,engaged,False
U0962,4,1200.0,1348.73903691649,1497,3738.532401591983,4,0,13,0,0,359.5052468336189,864.9190707182611,252.05404202005175,252.05404202005175,engaged,False
U0962,5,951.0731328695458,898.7270016054292,1248,3158.3449049366172,4,0,4,4,2,261.12721016780824,396.8572786155381,149.88215836930652,318.4782577839641,engaged,False
U0962,6,1200.0,809.2568949170786,1648,3081.579037253812,2,0,21,0,0,144.638147564418,144.638147564418,431.259471632491,328.0432704924854,engaged,False
U0962,7,1150.6784630028822,914.8111353877539,1528,3248.557075683892,4,2,18,0,0,535.2698889352171,162.7810403176551,319.1857030722423,184.3204433587775,engaged,False
U0962,8,1200.0,949.4695232843385,1574,3193.9256018239016,1,0,25,0,0,443.75179907203164,145.24588032599996,145.24588032599996,448.68204209987,engaged,False
U0962,9,1200.0,1540.046437267637,1101,3994.7939497671323,2,1,18,0,0,237.36528836204027,712.2900545446284,237.36528836204027,776.7733184984234,engaged,False
U0962,10,1200.0,861.2885996872647,1754,3183.095326966639,2,1,9,4,0,497.64185303832966,353.2304389709087,144.6115174787002,144.6115174787002,engaged,False
U0962,11,1200.0,748.7879398480094,918,3050.2043486836405,3,0,19,1,0,129.14815386753648,194.23921520120723,563.6688257473602,129.14815386753648,engaged,False
U0962,12,1200.0,1231.6045278479778,1201,3620.3276731855412,3,0,15,10,0,1019.5500446713353,195.5925428380687,195.5925428380687,195.5925428380687,engaged,False
U0962,13,1200.0,1121.7486019829582,905,3510.8254854441834,3,0,21,2,1,986.2162149158913,159.53642350943073,159.53642350943073,159.53642350943073,engaged,False
U0962,14,1200.0,1082.7823020209428,1852,3420.8254862813646,2,0,17,0,0,463.3928049914314,186.10781960661734,478.70085266188255,245.62400902143347,engaged,False
U0962,15,1200.0,900.6658915033992,1523,3255.2998400554275,2,0,15,0,0,157.36310808812019,443.64524479849206,346.7079234357442,258.5835637330709,engaged,False
U0962,16,866.8610656281229,698.6805614968495,1225,2968.6980551375746,5,0,10,3,0,311.82903026718094,386.4180041740117,117.72551034819092,117.72551034819092,engaged,False
U0962,17,831.0190206385463,824.7858866224252,966,3012.1199475701674,3,1,12,1,0,174.47344520654943,560.696526800071,132.9749877817735,132.9749877817735,engaged,False
U0962,18,1200.0,1247.6137134797768,868,3654.071615312523,2,0,12,0,0,599.0393928570745,424.72878766702803,281.4896548360949,331.8137799523259,engaged,False
U0962,19,1200.0,1355.2371790674288,1933,3760.005773392058,1,3,29,2,0,549.7775787772881,220.71321212678234,742.8017703612052,220.71321212678234,engaged,False
U0962,20,1200.0,1178.272490140835,1161,3537.712771502439,1,0,45,2,0,179.89791586461897,207.2606531024406,179.89791586461897,939.6562866707603,engaged,False
U0962,21,1200.0,1398.9780482163612,1542,3787.816008189676,4,0,55,2,2,216.8810636406351,534.2934498366791,793.760431071727,216.8810636406351,engaged,False
U0962,22,1200.0,1249.261588266209,1884,3588.2780211096538,1,0,37,2,1,319.748282025363,820.9845538558919,209.77259261419934,209.77259261419934,engaged,False
U0962,23,1200.0,975.5984978951681,1281,3317.014782953225,4,1,13,8,1,381.6048107033027,211.58439269697703,192.5453080007935,503.28027155215204,engaged,False
U0962,24,1200.0,1035.679219173753,1395,3407.1648365578603,4,0,22,2,0,255.69806285580898,332.0268594886268,282.1225286287858,498.3173855846388,engaged,False
U0962,25,1200.0,1109.893113507568,1830,3453.0399139461406,2,0,43,0,0,196.39129382765032,184.4912199188789,184.4912199188789,842.6661802807325,engaged,False
U0962,26,1200.0,962.2296849084798,1417,3239.7595547798846,4,0,29,8,0,214.64525902357812,268.6956045917545,161.29672442985913,562.121966734693,engaged,False
U0962,27,1200.0,1306.1543506775356,1694,3674.628617105531,1,0,15,0,0,938.6821795731425,223.0596218374565,223.0596218374565,275.82719385747527,engaged,False
U0962,28,1064.865776492966,788.1517977522735,1928,3039.595987328941,2,1,4,1,0,522.6419490663768,158.49029502882217,138.82601783428126,190.63772539946066,engaged,False
U0962,29,1200.0,1215.3530368265685,1131,3578.0173148440517,2,0,17,2,0,196.23978831126072,196.23978831126072,196.23978831126072,960.2979499102696,engaged,False
U0962,30,1200.0,800.8054681639172,1303,3098.8176901172155,4,0,20,1,0,127.81493107340911,127.81493107340911,164.644575969744,640.5432520006535,engaged,False
U0963,1,611.3957353361633,285.7834353446713,1880,2379.5640476526078,3,0,4,0,0,145.9677777809223,45.20799074829688,124.18028837509195,45.20799074829688,casual,False
U0963,2,475.62685868019275,270.7353396933452,1270,2012.077889716932,2,2,2,0,0,48.00920725702261,43.77700991282958,170.0889221870314,53.64683210834246,casual,False
U0963,3,1266.2359380041214,569.2267080381166,1130,2738.053909094365,3,2,2,0,1,154.85347058143796,102.86770499567659,283.7147077783873,181.6180257388628,casual,False
U0963,4,765.6527990960063,341.7229187837924,1516,2461.332425805702,4,0,1,1,0,56.205638631290704,62.09822627575602,273.82292226736445,56.205638631290704,casual,False
U0963,5,1465.7250797297907,611.7706485507792,808,2850.3805713435668,3,1,12,0,0,256.77570827114494,160.29932564430257,298.2501062026641,111.05543122545511,casual,False
U0963,6,1186.1928306272623,481.1889881082568,1092,2638.2077887327105,3,0,3,0,0,84.25171803138971,175.14583933015226,149.12285862275633,217.68737274841214,casual,False
U0963,7,1098.9375993668189,636.4593710265874,1190,2846.7879918714143,1,0,7,0,0,106.84815930386965,502.2435139598054,106.84815930386965,106.84815930386965,casual,False
U0963,8,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,casual,True
U0963,9,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,casual,True
U0963,10,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,casual,True
U0963,11,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,casual,True
U0963,12,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,casual,True
U0963,13,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,casual,True
U0963,14,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,casual,True
U0963,15,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,casual,True
U0963,16,1037.9403004514131,385.47408747159284,1654,2563.3417909415707,3,0,10,2,0,195.88405398799208,71.99729789068725,164.85175029416772,105.60868876872362,casual,False
U0963,17,656.4447601184008,379.2912180054049,1245,2551.6024252130064,3,0,2,0,0,211.64678255861816,65.0335408528071,65.0335408528071,171.88856094877386,casual,False
U0963,18,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,casual,True
U0963,19,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,casual,True
U0963,20,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,casual,True
U0963,21,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,casual,True
U0963,22,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,casual,True
U0963,23,549.8097168665184,325.707159420721,1748,2453.2708481996297,4,0,3,3,0,50.226862797418924,161.01437370361344,160.80274890117843,50.226862797418924,casual,False
U0963,24,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,casual,True
U0963,25,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,casual,True
U0963,26,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,casual,True
U0963,27,868.9088648356926,401.5684570792124,1150,2552.200609579766,3,1,4,0,0,82.75572362945897,124.5444016033349,72.73447585425019,252.1660084927222,casual,False
U0963,28,893.7389467796045,339.89567586892895,1494,2492.575724027921,3,0,2,0,1,110.2609536825332,64.12071104412097,135.88909947726384,169.3049598240028,casual,False
U0963,29,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,casual,True
U0963,30,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,casual,True
U0964,1,778.230140602743,336.1111242592883,769,2243.8846235704186,3,1,3,1,0,85.1973673620604,190.41542471997624,63.85607392770591,92.34246449979922,casual,False
U0964,2,1079.4410518498876,531.5394498386446,920,2408.4093954567215,1,0,6,3,0,363.2798613567906,104.27037481381048,116.26431844812357,94.6283431732982,casual,False
U0964,3,1007.6003152775311,453.684190362045,1886,2607.795744110239,3,1,2,1,0,66.63127032684304,395.90193312970996,66.63127032684304,66.63127032684304,casual,False
U0964,4,829.900880304372,341.59752789484264,1827,2473.3952957578485,1,1,2,3,0,53.81484867895298,65.56751527968395,53.81484867895298,261.1980831202586,casual,False
U0964,5,960.0092832284043,616.101356121532,1449,2815.8201997187325,6,1,8,0,1,113.01872441757533,186.65135742118284,150.16350419475242,327.9866136852222,casual,False
U0964,6,1221.2858250762336,616.8919073521395,1414,2880.2589189329155,2,0,3,0,1,114.10670264766664,114.10670264766664,330.61627718405765,290.42923645352437,casual,False
U0964,7,1122.234116054322,548.3171908293156,1691,2773.289906829478,0,1,2,1,0,103.5858357028991,315.4626796909632,155.96233042952625,151.2790610060891,casual,False
U0964,8,1500.0,697.9432613568913,898,2920.568407745204,6,0,3,6,0,121.0951071280358,232.7936527533029,402.58454073582936,121.0951071280358,casual,False
U0964,9,1284.1515326299266,553.6522004433707,929,2750.668009541477,4,3,2,5,0,328.46447989718195,101.59073447195333,160.20725897865583,139.40553619368623,casual,False
U0964,10,1071.117279288383,464.38695967412923,1120,2573.5017396965586,2,2,5,4,0,306.9259756658594,67.99620888387446,104.58334626295054,67.99620888387446,casual,False
U0964,11,1500.0,731.3680193472599,1284,3004.7193239825087,3,0,7,0,0,137.21384280749788,137.21384280749788,404.1605993673507,309.13103900016216,casual,False
U0964,12,943.3235872414562,532.4281711036828,1730,2760.2190327499998,3,2,7,0,1,149.33730275772982,340.0760683006439,102.17562186223542,123.63003982939088,casual,False
U0964,13,1184.25821598583,642.6619652989516,1192,2861.2484420083715,2,0,3,3,0,107.80843225325954,419.5661758542363,185.06540164761606,107.80843225325954,casual,False
U0964,14,1117.953726797571,672.0817135192746,740,2676.688320664295,4,0,7,1,1,128.52970972807978,166.36037240434604,242.71305931081764,349.7904759570502,casual,False
U0964,15,1500.0,672.613046765684,1661,2923.832941286425,2,0,3,0,1,229.9242399992064,110.44090544234557,110.44090544234557,442.0268904025274,casual,False
U0964,16,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,casual,True
U0964,17,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,casual,True
U0964,18,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,casual,True
U0964,19,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,casual,True
U0964,20,1127.3559483230106,644.0258229109077,1951,2872.37224448691,1,1,4,0,0,122.52674504921376,140.02390724498107,377.8446029819621,212.97698921075286,casual,False
U0964,21,964.3747961035963,475.96200603493077,1725,2463.475858549173,2,0,10,1,1,302.5498825209198,96.30093987596561,107.77249255467375,141.18859727924723,casual,False
U0964,22,1101.0901696844928,576.1235110236543,1035,2280.8021138150966,6,0,3,0,0,273.4278851635999,178.52311424561248,133.09332375577895,167.06053141399883,casual,False
U0964,23,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,casual,True
U0964,24,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,casual,True
U0964,25,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,casual,True
U0964,26,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,casual,True
U0964,27,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,casual,True
U0964,28,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,casual,True
U0964,29,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,casual,True
U0964,30,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,casual,True
U0965,1,1392.2165872636494,509.9220762378808,1224,1994.2662634129094,4,0,3,1,0,321.2601131724005,154.25415538126242,139.97123684364212,93.07906879185757,casual,False
U0965,2,1061.083964367098,447.6029557439898,1028,2243.980751262564,4,0,1,4,0,83.26418424757796,164.02352388802532,202.65413254538876,139.20873977116534,casual,False
U0965,3,1285.7508977130472,542.2592328821896,1512,2717.9978145460614,2,0,5,1,1,146.86494674551912,393.4664144684025,83.83322666606982,83.83322666606982,casual,False
